Original Part,Quantity,Preview,Subtotal,Stock,Supplier Order Quantity,Order List,Supplier Name,Supplier Part Number,Order List (Supplier Link),Unit Price
IGT206,1,https://sigma.octopart.com/137485503/image/ifm-Electronic-IGT206.jpg,,,,,,,,
2D26,1,https://sigma.octopart.com/21396990/image/Honeywell-2D26.jpg,1862.10,0,10,DigiKey 480-4182-ND,DigiKey,480-4182-ND,https://octopart.com/opatz8j6/a1?t=tkwfbmhvcJbC0YPtkl4-teM1eBPRWlHDi01PUlfR7jWckw63hwHXntZ2M7u29oKzyNzX9oPgP9_H2GZqo825H4IsUlhxLAAhloc28m2_FlD8P7jLps-Se_6AU5oM8Xl9aXFRt22Ja2xBNOI2UGNXz5Q6jm5ItX5COUhXkr6mezMOzlCOCUv7_SgF_tTj_sjCqBNi-uAvpAvK7QlXhZ8KwWq_lpHgWOQpf1WM6ZHauIg75lxp0jERhJ6cG7R0DY9_moslXwtbL6EwjGB8XPKC4BnICgI,186.21
WSE16I-24162100A00,1,https://sigma.octopart.com/138694538/image/Sick-Optic-Electronic-WSE16I-24162100A00.jpg,,,,,,,,
O1D300,1,https://sigma.octopart.com/137925331/image/ifm-Electronic-O1D300.jpg,556.0,1,1,DigiKey 2330-O1D300-ND,DigiKey,2330-O1D300-ND,https://octopart.com/opatz8j6/a1?t=qgb0n72HBEaBbhLomHkTo1BQd2KwILWtQzESD_PsYGOU7ptriwKai42jzv51WBgSE1XB2WBjhh-RM16d4RCNDhEWjhZgqTtGf1c_MfUwccJf2fY4qa454_C9SMuEWHD1X6DY0OuTn0LbNA1FGr4vsBAS1H4xgwx5xrSFYHDS1YxG2NF7XaXVZTL4X-nOxqHsXtQ978Js1SzdBIEgKvRyCEPvpdoEaDs5kzYIcuj_zEqDTxJ72Uvd3mUJ7TPN5hiZ5g3S4en6411Zx0JRz8LCfnOdLhk,556.0
LMC510,1,https://sigma.octopart.com/150689235/image/ifm-Electronic-LMC510.jpg,202.0,1,1,DigiKey 2330-LMC510-ND,DigiKey,2330-LMC510-ND,https://octopart.com/opatz8j6/a1?t=OgQZ7geMshnLuDK5mn7fOfO4KyRv_vCfJZQCtngBMEJzuPg1ENU6DhPYxdGc4K_0d0IN8C8WqPeNJ7wOQE680zckXA5EBe3hiH9rxf3Df6sjjb42BnD68NhfzGDgN16DPx_rFGo9_fNoyelgRRHN43c6QwtzU6kCIcmi3O8FgIl1nqHkrz5blIgSaRbEXkL9QZlLac4bDlP91ubOrwv_kaQzlpzYB7kd9kDjfy5VGSIJ3A6v56ZrnnOyUfDqD_qEZlm84u3dmozBQT0yjLSqdstdPGM,202.0
Q45VR2LV,1,https://sigma.octopart.com/87205579/image/Banner-Q45VR2LV.jpg,156.0,3,1,DigiKey 2170-Q45VR2LV-ND,DigiKey,2170-Q45VR2LV-ND,https://octopart.com/opatz8j6/a1?t=gPLHTkwalycA5UmW8YFN-dgKI8vB4gOGwi3uV509rRzc7Ysm08cOJNBtvHUm07BxH9yZm0j2MRtRplU7HKUkdsSYHJkJQyYEyB6QHuDrHfF-P73mwFOwGcGENcbTQ_jIY4RaEy2iwrWJzxv8s6JCdAJ0frx-t4HUlccZyKpKVPFa1xceA7_7RocTd7vxT7Jf2l8es8OOwc2_JWh434zNvaCXuOt9ZRXlQL6vu50akaNcRk9cS1ZvWUQ7x7rFY8XopcrvjW21B34NUj-vfpeTu3h8xg,156.0
HMIS85,1,https://sigma.octopart.com/30204632/image/Schneider-Electric-HMIS85.jpg,713.21,4,1,DigiKey 4008-HMIS85-ND,DigiKey,4008-HMIS85-ND,https://octopart.com/opatz8j6/a1?t=3o6QCy0g9CH_5Id1kHCvS1lf2hmT5PNHVFZUaNqKI2NqDUOrlSIOm-I8YBbpj5ECIM8FRlhsl-4vDN3Ho3oReLdfuRDsDEXFVO8VY4Im3xzL0Ve7oqS4U5DN_Q3WEXCv5wMOJAuZs2bmoOTKS3DBu2Yi3MwXEuFGasZNRU4MIVBep7C0iLjMs1Hpxq69OIAhtpKDyWEXixpRVbOhyQRQJlWfGW1yaB-tHn6G3PB7bJ3GlfzEN_7I4mHj6kiFN6_81eCFdrcpdlGpIZ9sENinMuBlcDc,713.21
M3051-000005-100PG,1,https://sigma.octopart.com/136541010/image/TE-Connectivity-M3051-000005-100PG.png,130.64,74,1,DigiKey MSP3101P4-ND,DigiKey,MSP3101P4-ND,https://octopart.com/opatz8j6/a1?t=Gp-3-nUemwesogeYLKB3GbqJYpXZls-IqvWFp1ClMMCQzsBUbVIc4dhfliwmp5Kd9VHcyE42TQhaUEXz9cUFNcLFI1QRyGPjYaoY39wWmMlJXXfpADmQLn9aP6MiXmxS8OFkdjpwqFnbn9om3LRcx0MfX7cOFp6SAO-R8luNQXiIzjlWue7m6jJ2hKYBjluwTUk0oU8z3TQVRBAXQEDjTN6mxHuI2XNTJRx4rIoDw9h72esVmnSAJv_GkJTDkGH0gGa2cncUV6ivowxF5ngQxD9LGA,130.64
K71EA00KS6KV21W2,1,https://sigma.octopart.com/37244882/image/Norgren-K71EA00KS6KV21W2.jpg,,,,,,,,
OF5022,1,https://sigma.octopart.com/137931356/image/ifm-Electronic-OF5022.jpg,129.0,0,1,DigiKey 2330-OF5022-ND,DigiKey,2330-OF5022-ND,https://octopart.com/opatz8j6/a1?t=dY0JagkTJ51xXx9n20d664tVvcZqfXhdhK3rTS95cPZy6H8p46HlXb0yD2IYYUD9FgjNyiM3R9KCVn49vTfDeATNcuYvnL149ObsMRywokxitIoVJlTpFCLM81wO-CdxLMq1QImgcOBk4d-78DgiMUiKY5-4JMvGPSip2RgKu2s7JAuWC_je6pQXPZxeTh1-6xLIHuTXIAQrIWkF53lCfdXXSg6hIUhEYM0XGBChRUPSOQAFFHqu-OPhokD2mLTt8WJ6wB5EN9TpygkZRLvW25ccW9I,129.0
