Original Part,Quantity,Preview,Subtotal,Stock,Supplier Order Quantity,Order List,Supplier Name,Supplier Part Number,Order List (Supplier Link),Unit Price
DT06-4S-2146-0.6M-DT06-4S,1,,,,,,,,,
RSSD RJ45S 441-3M,1,https://sigma.octopart.com/138790021/image/TURCK-RSSD-RJ45S-441-3M.jpg,,,,,,,,
RKC 6T-6/S618,1,https://sigma.octopart.com/12140070/image/TURCK-RKC-6T-6-S618.jpg,,,,,,,,
B 4151-0/9,1,https://sigma.octopart.com/10070056/image/TURCK-B-4151-0-9.jpg,,,,,,,,
FKFD 8,1,https://sigma.octopart.com/147485645/image/TURCK-FKFD-8.jpg,,,,,,,,
843473-1,1,https://sigma.octopart.com/67015631/image/TE-Connectivity-843473-1.png,44.46,5,1,Mouser 571-843473-1,Mouser,571-843473-1,https://octopart.com/opatz8j6/a1?t=qxm0BZV3fp2htQONeEl-DYcgqDGoB1I-lIZO1LZvQWNetqVllr3xQV9GdhAicqI6RO7ucFOKJuxgOtOTK2A4T6FBtlX4DYoc2fYqgAaaiMgop3xce0KSg2p6XesxOK8zdSCkfXYHqRyJS1Xrbhq1NkSmUFgGHQMlHp8SpbJxtllCul9gnbZ3ijmxTyuEOvTL-ByyF5cY4aMd-EhBiL1e0rfYDs_VZhABvb0B-YgW1Ql4b1SB08j2pAYE2hST06DH21Y93eFUKvG_scxtRTHrvuT4eSk,44.46
SM31E,1,https://sigma.octopart.com/10074237/image/Banner-SM31E.jpg,95.0,1,1,Mouser 778-SM31E,Mouser,778-SM31E,https://octopart.com/opatz8j6/a1?t=ZXoABf-DRRRPRzRsu_gy61JaLfZVV0mkfnlxRz8869curn0f_kw_v-hlGzu0cQmQf899SXbxm1rRsBMgEBrbx2h_FrUwYsvalh128ui95PC4jGfbMNrHHMJ6UaxXfafwi266nomzB4QSWsUNnoX5ZyXioubkcSaKaas5lEKySDMmbTm81K-sQZbEsBPzIijInEXhlO0HxP8kshIvyG_reFC2r-FKSS4o7wSmyfhoNL8QsIAU4fQGUX389PK-w9vxCzUZoNZZQdKAhcTwYtylzXHp,95.0
1300970262,1,https://sigma.octopart.com/147894708/image/Molex-1300970262.gif,48.88,5,1,Mouser 538-1300970262,Mouser,538-1300970262,https://octopart.com/opatz8j6/a1?t=lbYOBUk5SA179uKvAEmeypK1rnK37doMtUReSaJaxL0xRf-0vgb04y6pZlTuYdJqlqpkC0xAO-1m49qyPRsKdYhgEiypcLVuKAg15Zd81_kvXVPFfrUMe1DFMMFTv0T6vZMZ7obtyfBVqMDAUzAR1qRwE-BaNalP64fDNoF0hgcJOsigCk_panRqd9n7ckJEn4_nthiJs27gvhW1AT_330ftJY8LtboB0xFnDm6xYtsgevnQWj5KBlztRh0mwOXCW61HRVQKAu-NVrmvcNeq-iCA6oSW,48.88
30VSB6,1,https://sigma.octopart.com/55976009/image/TE-Connectivity---Corcom-30VSB6.jpg,59.57,17,1,Mouser 592-30VSB6,Mouser,592-30VSB6,https://octopart.com/opatz8j6/a1?t=YyKiptq0GQmJklT-cwajQh4toHK0PS67yW2cFA4Oox839gm7zQZz1yJfXyo0uDuX2d7aZlc5KCQTCs_9LW699_ea_LvnJftNFWmmTn-19_kkHauoTst2xomNy6UFCJ7dk3msWjYWFQcHCZBqYRUC_0agCHzccyNh72_GgTBzExm4jUk5zUiG7EO0vRvtwXe2qdOFnTRMXDghwA8nUjQM1S1E7_X6QfsAXRQ4h58VrINp-alp0Qk8MLTVaNL9jrxirx2Gu6S2gmPFhyd8c6WPrASd1hse,59.57
EP-6-11P,1,https://sigma.octopart.com/40867572/image/Amphenol-Audio-EP-6-11P.jpg,31.13,68,1,Mouser 523-EP-6-11P,Mouser,523-EP-6-11P,https://octopart.com/opatz8j6/a1?t=u_Kmc05C8lKY3o9viEcGQab7vOPhij-swNea_J29i-IMBIJ1jEtMNxC0hpSmti3itR_ivHMmjd0W65zX9B4__Zon77u7TD2uyN0kptmW79vR6u6STGK90Lry-TWEz3-n034JCWxINVXqJ_s0qNL3eNhTZR_hpZE7mk87Bpfoucg8qMs4Fy_x4qteHkhu0m5J8pooCooVAd_Qic2HHPRKHQvFd7CmCNQRQrMkOReXQycYiktvMyemQkEExSk0Gkawe7x9lgGvsMIBoYtfr7iJM6fi_0f0,31.13
TRG610-T6T-1M,1,https://sigma.octopart.com/157586593/image/L-Com-TRG610-T6T-1M.jpg,156.47,5,1,Mouser 17-TRG610-T6T-1M,Mouser,17-TRG610-T6T-1M,https://octopart.com/opatz8j6/a1?t=tczr_uRykhwf911J3ii18AR1w7shkmxzpgpyF-BzVF2y66WM6Il5yq6aMjiDaYBqPv5TZ_UCMd9vqzfPQDyAry-x2KhsNDV6lW2aWFfx-zbT-KtRSHBdo3LKE4wboGqrrbLvaIdR_nIo3V6wodSbrV5lZmbILYSLGd7MdmlGf56nXwXVzXnwpR62rFu88rlZ6HV4JX7B57AL4atgUmA-J8bNBnazpPKUrkw-X4AKD1vWM_jwwSLffZagiDXzk8MXnbmxTQjMoRSGGGZCtiPaWRqSomzl,156.47
130920-BK-E,1,https://sigma.octopart.com/86010000/image/Metz-Connect-130920-BK-E.jpg,,,,,,,,
130B11D20002-E,1,https://sigma.octopart.com/135555410/image/Metz-Connect-130B11D20002-E.jpg,,,,,,,,
G38000036800,1,https://sigma.octopart.com/86134243/image/Carlo-Gavazzi-G38000036800.jpg,,,,,,,,
NB100805,1,https://sigma.octopart.com/157542186/image/L-Com-NB100805.jpg,,,,,,,,
