Original Part,Quantity,Preview,Subtotal,Stock,Supplier Order Quantity,Order List,Supplier Name,Supplier Part Number,Order List (Supplier Link),Unit Price
PT06A-12-4S(SR),1,https://sigma.octopart.com/21357101/image/Amphenol-PT06A12-4S-SR.jpg,37.47,223,1,Newark 26C1322,Newark,26C1322,https://octopart.com/opatz8j6/a1?t=EPUmKOmQWNveIQUXaLPjKoimX_0iU_7pQ1ZEN4iuClU6pOZkSVi7lUDRgcxRan49N1HsdH7d_EugB-LiAHc0YeBNhiroFZT6Ejqs-qFxIfbJHp7ApOiFmS9cyUZpN7dk07G5zIOpb6mOLN2GXAKwjfcs5hX0rSL0XijjoJWnfB3V52Ob200Ah0dlWJK1xpnmhFI6YPsLZM0LgvI722J2og5HW2FLW7iUqm2rxpMcTxLaILvI721P_x5MAMcMVzH0oV8DakjRotNrV__ABY6aRXW1knI,37.47
97-22-10S,2,https://sigma.octopart.com/10060061/image/Amphenol-97-22-10S.jpg,1285.50,0,50,Newark 96F5046,Newark,96F5046,https://octopart.com/opatz8j6/a1?t=FYUJqgdyVJuVrEV-zEBPl_A7sFQ4fEeQEAqvjXCy-oNezisnIfjU1--GQLwwKfKUewDTP9aRxFgFjhgNsn3d5HhRyBMWBHqNBBdUduFvklq8unjAlBDylsIeKO-pFBb8qMfdMAxlAp0zTP0S4Nq4jr-Gzpe0a9sCh4og45h4-OTInJLA6587tzGxNEutF6YWHGGHCjT_9u9Q-x1w24Yvme7dnwCOhQFtEFpnw6fyeBSjJb21DivZB0x_MnoopeOs_Ba1kmVpTEESx_FrUjMNli1VEaw,25.71
PT06SE-14-5S(SR),1,https://sigma.octopart.com/21357621/image/Amphenol-PT06SE-14-5S-SR.jpg,106.38,14,1,Newark 35H4793,Newark,35H4793,https://octopart.com/opatz8j6/a1?t=G8ENrp3xJj7SKVluXbh3yTj99Rll58hsBxVbkclDJBg9BwfoFxPkexuxJYF03QwfFopnl9TQzo3kwCMvbJtyIvhLXETb7hwVukpgu8TawdQI3I4P2Lj65-3q4Os4OlfozDhvSPYRWeQJzoUHHoBascoyDfk3ebQ--OH46JvFKKxWHdliPsLE_p38KRXxCVlda5ij4P6iDgE0wGAghiIHhssXGauPY-IjUg-jiCLQHsmNuqy0uPQRv6QqJmuejXdKF70oc5ESUTGjCeLShuwhZbsrIkJS,106.38
97-3101A28-21P,1,https://sigma.octopart.com/184121707/image/Amphenol-Industrial-97-3101A-28-21P.jpg,1696.50,0,25,Newark 23H5999,Newark,23H5999,https://octopart.com/opatz8j6/a1?t=_kt-MaBXH5K4lO5lZzFojvU9ithaGLrISaiaxVgP9zMlP6MrMzFs8cSkvMrRYoBdvrat2XXcsPrG6_YosERLOO2ftbbT0KHVYUpUQSOG4WBOleK5XGPzfQeu0lOFuXGstmGW8jHau2J_Zftgex_mIjB7mDLR8I97nNhWvlJg2SyXZetWDYCyUj2JcqPnKKXmFJbvNC96LLwYxNMePwjVtGmgxZ7b29f8edQb8Q7oT_KC1HHJ9lvroMC4N5F2ZArxprmvdjWRFJ269GFSt-NjNpJi,67.86
MS27505E13F98P,1,https://sigma.octopart.com/10057652/image/Amphenol-Industrial-MS27505E13F98P.jpg,259.54,2,1,Newark 48K2511,Newark,48K2511,https://octopart.com/opatz8j6/a1?t=hqVmUuWmo7uQJVFRmHAjPFCjTh4FCOgVjd3FmLWM4imew7EHcqplj5F9lrBozg0hIBKrbz2V87KlmIlONhe8gmfJtFUH8uEJv5IlA7U-uGIVQB8M5SWkkV9yQWlXj4kP9FKSiCK16y6w0Q3MA6viKPbqOIa1H4Q3wTZBb2GYw_9ELhHZyJAhcSffn4H62nrIWm-ZSqW-BSvHzR21s7JEqYBQHIizh6z7pthZhTQOaVrRr8_jDqXd1We9A6u2bv0IpRgFkvcQGrjtnKyS6W1uMVztcbAo,259.54
97-3106A-24-2S,1,https://sigma.octopart.com/21355051/image/Amphenol-97-3106A24-2S.jpg,51.44,4,1,Newark 97J5357,Newark,97J5357,https://octopart.com/opatz8j6/a1?t=fNBY6ZWmyZvlZHAPP3eI06uFQZqcjjTXwTs3Yr4UvmQq1KRIfe2RWmU6UN5Wra-6wjV3q9OY3xqfLBV2ryhDn7IBFgD3U6zOJ2kJJr6rm9vjQ6idS63t20v8AzQkIXRA1iw2Xjpt9i2HNS1UJPl7K7Jcu-mVJPrPHIGi2wxbYeZBZaImzsJC6CkI0u9Pjo0mfpeEVe4zxtfKwVq5v4iHo8p-Hszyzq8jpqZIghoQuScW7iIS2in3Yn57xNzYuxjwe8BKJ1tGwQ5bfN_azKHnYgfjiIs,51.44
PTB12-10PS,1,https://sigma.octopart.com/139866361/image/Amphenol-PTB12-10PS.jpg,68.02,4,1,Newark 49H4741,Newark,49H4741,https://octopart.com/opatz8j6/a1?t=B-eLa-yR-NwIBB_q6VZurECMJk0abYxLrQT0fht0T5ZZMHZXi4xpEuFyx4Z_bE3gp0wDC1EF5ZykeUTJsJKwGkGigdtW8VmLMg6lus6Tw-dbnUb7FEpQFVLEDUXSmC3AAqADJ8IcJ_7EYO8_oPYE7pFu59Ld_EUv4PbbqztEO5lUNQcX4eonks1ncTfrNCdImj-TL1YncklZrda4KxTIO3qJySOH3tkwVGSw5utTt2oqTKgbP_KNyiDfrcUMcRKXXDHN0K-hzBr5OAMCIh1R8wzStMzd,68.02
MS3106A20-15S,1,https://sigma.octopart.com/21356582/image/Amphenol-MS3106A20-15S.jpg,77.2,2,1,Newark 96J8709,Newark,96J8709,https://octopart.com/opatz8j6/a1?t=ZNkcsGqZgrR-Nm3ucIcRj5-CvSo3IbScUNKnkV7bnHlrrdoDG2_TeOisRm6mHm1EXXu2d4bysxh4jl2jl7kv5tM5dIQrb2vviUwK2rMA_-eHI0dRIw1QgCn4LCboMqbNLAueytek-BACYyLV3AnmfvFf7BlHtjQUPpAiVYkXptZNgc6kcgG45GhCE89BznazA7W8vL2yKSFbjhghkGAJw4Ixxh-ISnggcySNOrgXm6d5bu1UUayi_2VvCSdPpJv5FBc4yAr5F1WwlVdJcVbpkx5m,77.2
97-3108A-22-22S,1,https://sigma.octopart.com/21355051/image/Amphenol-97-3108A22-22S.jpg,2403.25,0,25,Newark 25H1676,Newark,25H1676,https://octopart.com/opatz8j6/a1?t=bQ2jKwe7R19yqdy25FrTrdPQilydse5IeinyQakxtCL7aUx69Qc1TX6MRxz8ECqyQ3XekRRiyRDxrDL7UYWVcyUujt675rsqwuoCeRzeRA2tea00-SNTPyaIAy3i4G7y-8JtzcWYerV-w8UaEWlTLDw_UGBv4btEQnpS94FEQKcL_j-2q41XyrWDP3r0bzQ8xGTGcSzmS4CIbhPgqf29HTl6wvOjTisYatxIYvjattWr8qEAXzxNrli0ZKSwMZpZFVCQSRtPQuymPwuAIBm1ph_hZFHi,96.13
BA3-X0-04-129-221-D,1,https://sigma.octopart.com/41186813/image/Carling-BA3-X0-04-129-221-D.jpg,,,,,,,,
