Original Part,Quantity,Preview,Subtotal,Stock,Supplier Order Quantity,Order List,Supplier Name,Supplier Part Number,Order List (Supplier Link),Unit Price
DPC01DM48,1,https://sigma.octopart.com/37490333/image/Carlo-Gavazzi-DPC01DM48.jpg,217.55,3,1,DigiKey 1864-1118-ND,DigiKey,1864-1118-ND,https://octopart.com/opatz8j6/a1?t=2JIeGOD181ZHbg3hDv4HkHZgluED9bABVp4Qmwqvw-XJHenfLu7IVD19TC1kiIPTgOe61WMP9e-3KZKB0IKsULMrK5KoprUhAfktRi0XfE2Xx8o-TG_eDLTkGlUS72uRm-lDANN3nAj1kPeefrTwNz_UIGlestayWLrDfqmaYKSiPOmc7aSBN-QQrbMOZmujWMVQ45qYFiEvdmk8ZDvZ-sy0McQXCIt_YNmetjxvdc87niGIE260Ys26f4UMTh920iS2YUhiUrsW8f5WJ5ax55mf,217.55
IM1-22EX-R,1,https://sigma.octopart.com/147068221/image/TURCK-IM1-22EX-R.jpg,,,,,,,,
2903149,1,https://sigma.octopart.com/178514978/image/Phoenix-Contact-2903149.jpg,221.1,153,1,DigiKey 277-12012-ND,DigiKey,277-12012-ND,https://octopart.com/opatz8j6/a1?t=NiHhs0jxBtooKsC0kJ6r7bzEGlrP_XXmTvRFdJDkEybgMR-cRFFzsvghUuHa4kLp7PPd634-XNhrlaacCiQwgHKwqRUGH8otboynhlnn45fKbiyWuLDLHq6bema2S4t90UcfWUjGnhp3Gm627KkOdDO_fNbJ79wcqQQiJ48s2xCqbRapRfmJKOUSdc85hxTNivrHFSQmDUx9ayzsjKUvYcdWdtjT9-firD3ij5PKqVER2jk96m152ZTzx8a7ytblQeOjxIb53Kz_7LzWv3WWgBV3AxI,221.1
2903148,1,https://sigma.octopart.com/178484428/image/Phoenix-Contact-2903148.jpg,133.31,141,1,DigiKey 277-12011-ND,DigiKey,277-12011-ND,https://octopart.com/opatz8j6/a1?t=sobVRYWKwJbGZNF_whk7-r_J63h0s8T5FnhGLxl4vixLYntURZ0H8tf3NLvC9W_9byaw_KxP6xdJfAJ-Zop38lG0kvsEpndcZhGZ9k-xZWJuKnQMXHmEDVSpJuCOma1lsrFdZDOFwSz0u43on9g121iwHZUDdFC5VSFfKA8EX1DWp4n99DHmufs2Q211GZFhcHzina7CZxNzXa0Vg93CeqRVv8H-gzDms1mlwC18p0BCUyWVznpny4AluZpPu0wSTddDxCATJC3c8jzSMDGZnR3ndJA,133.31
11-03-0022,1,https://sigma.octopart.com/147876776/image/Molex-11030022.jpg,51.5,28,1,DigiKey WM9927-ND,DigiKey,WM9927-ND,https://octopart.com/opatz8j6/a1?t=izM0dhrjD14UKa8ScRpcgmyS8ktMCV5aVzp5-6hIPsyWhz1HTrYu4XV3j5ooaNesyIF25ycQKON8j6uKafGfNGfNwjmmJILV9IGqXYvaeVXSiMaHa9NbEAQ0GqgfG4dOpKF3QL-_iHsaDX6wMDlvPW__GaQQRT_iEQPXqLxG2_ZPH8akTLiO-CKB8A_eB1YI3ku002QMUH14MlHXowxDkTL9Sy6Atfw2xdpqDrpPYGOZFScY57GcB76lbUxlxcDolqWt5uVI9lwDZ8sCYFka2KwL,51.5
1323580,1,https://sigma.octopart.com/37150216/image/Kulka-1323580.jpg,,,,,,,,
RH2B-ULDC24V,10,https://sigma.octopart.com/97456702/image/Idec-RH2B-ULDC24V...jpg,142.27,275,10,DigiKey 1885-1529-ND,DigiKey,1885-1529-ND,https://octopart.com/opatz8j6/a1?t=uELPO1Ex1POhdpWUEjGRniQccP3Zxjz3zTLe3c43bXoz-7Osnfk8N4Gj0oFv_yMRaEeQBlDUOe2TB8TmNW3zYxo5hnpN3ziE8hfX3yFajnTlUiC3DKLjjpdXivQ13hA_mIluN07CSMSrXqx9RLGXmfrRHA4G6tykl9IL5i-tzY8MS_rCqdCrFjdu2b7UN8YGWK159C_DkmQ2P3vh1hL5UT97rabLdqAtVPprsYA_e2wiStbaqHFCGDgtS5D6H82AOONmZFy24M1DxiecmKaB,14.23
30TDVST2,1,,87.45,0,1,DigiKey 603-1673-ND,DigiKey,603-1673-ND,https://octopart.com/opatz8j6/a1?t=hc8tN_udy4iblVsf604_2YgO91vBoi4bO6fLzRowfNWLr1y5CRnn_Yx44avY_jbiDru9yqi9yRcQdAL92HeB1sXn7TF5FZYu0UpEgm43ySwVY-KF61OKSPz8adzY7Rs-BDWGkZI5KGH5BVLFv2e8Gnni-TQ5-U7viJ_SMZEXHEgOUEgHGdgyy7mu9V133kiahfNaLJy_oYIKE_VNkOtYFP4XcZR9ZsBlmt1DQ5_sNl_eQ3pTNZ_MSND8htQuyxZU1F0hl-Wqa13mN_mjyYYR-lPYVg,87.45
PSB30W-0700-42,1,https://sigma.octopart.com/148091577/image/ERP-Power-PSB30W-0700-42.jpg,34.42,533,1,DigiKey 1800-1114-ND,DigiKey,1800-1114-ND,https://octopart.com/opatz8j6/a1?t=5JphuMchARZnjH41EOhewa8vw4W408O2m9lVsWGWxXTnCKuXkqNGZsIQMEhLOYTtsiO-mz3zyuhkmpVPb3_OnKU2erHPZFtRVUbsxOiRmJZuJxGm2EvGdZ-N0zrgrdQ9LIG5KjelKuKUGA8QU_vNpKb1mfYnU7FOaW-EtFJ478zcnBTnWbwrclfx65a5wHJoKEo0bn05mKKD9sNgal6FBsFXhRcsKmydYv7xZFWcTSBxb7E9fePykJYrCm5q8oSdMSzQZ3LkYJePJ4h1N3zihKnOpw,34.42
ESP040W-0700-56,1,https://sigma.octopart.com/150595323/image/ERP-Power-ESP040W-0700-56.jpg,2769.62,0,100,DigiKey ESP040W-0700-56-ND,DigiKey,ESP040W-0700-56-ND,https://octopart.com/opatz8j6/a1?t=W3McIopQVbyQ6ODwF6Fy2idihHWYJaxbONh0adjQ8UR58cW2Gpih2OCc4jwa0gkzFYpScP_OH0PoERytGmwfXlZiZ_s6uMDMadgUW6KbeqC0g0SVWmVG3GMiGcaYU7qqdyaqdDKWu-jWZk7TNj-zaCeqzhyWKga-YeyzDTEIiC762s-c8FNc95dTd30rUeS8kldnCUqK3tgDyeIO5MfpWZXx79xbfRmkk8BErMd3YxMHdsSvyLAOMdd4Er-MeO1mDlFPldhPqWDBXYm4-_2L2z6KX2s,27.70
