Original Part,Quantity,Preview,Subtotal,Stock,Supplier Order Quantity,Order List,Supplier Name,Supplier Part Number,Order List (Supplier Link),Unit Price
DR-ODC5,1,https://sigma.octopart.com/68429966/image/Crydom-DR-ODC5.jpg,97.02,8,1,Verical DR-ODC5,Verical,DR-ODC5,https://octopart.com/opatz8j6/a1?t=9YGGCEThDgQATaiOdvuH9LIRW-0fpHTnc0v8pBGsppe7KrnkK9kOKQ-7yRT-iQF7pICsO1d-iAmnTnUPM823RMAXy9-HONAfL9_lTJoobSHUTj8IKrPDDMZ0okv504szhNutcicV8SGm8RYiNM8oAySO-Apbaadq6uFf3u5Nuz-cAZu5eFyiWjSpJHHlHyEGkS_ZXEsYns-WJskoM3_00_sTck9jTrAF69c-rlvbl5PUe_fCc-F3-Q2YGV3oOJHK2WmI90n9TMpgPMwN4c0OSXfSDITi,97.02
81504025,1,https://sigma.octopart.com/159072957/image/Crouzet-81504025.jpg,86.78,123,2,Verical 81504025,Verical,81504025,https://octopart.com/opatz8j6/a1?t=eRA3bH14wvhX1O3izz-J6gDU5IBqRXjHzAAjymwvDsz0CcBdX-LwXf0_2Wj1Z-_QFKlnP287W0x6E7iwAYc2JezkBtEaWNtQnDB3GZ92a6JuAIahP0qXJQckKrJ8bAhAI_WBnjEtLZzq1eaBNDbYjuJYcDxOBmOxxsA9tRJHENGEmdW1EoYQpg3EyF2DwoL9lNGTvI2aZcHBv417dPGNV1B3VDo16SeiFig7ru1RlR137g2QtmOUd1F1coI-HjGmsjoMwQQeyewQRSFP9ZvPLcy7vw,43.39
81506920,1,https://sigma.octopart.com/21377978/image/Crouzet-81506920..jpg,254.53,5,1,Verical 81506920,Verical,81506920,https://octopart.com/opatz8j6/a1?t=wy9yGlDBE4jZ5kdYOGNJimaFyW-W4mJjtRU_B80eSIrs-63G4XBJn7kpy7-t6N3NrOPPSxU5xWpZr_BnywZs5O3oyokwFDoKaWdm3qohep356pAAZ0wopbcDOQYZo4b8VEG_4QbAZqyMkdPc1M5oQqfN5w1W_ggJo-P7LpxhyeTqBKJJ8sBig7ADIpupFXk-tnL5bm0zl5yrPt95wCs5GGZFZisx3Oe1cpyXzHhcb8AX6xXf5byIii1ffDOjQqvB-VPfSzdkg3Z-snJZMDF1G7jYebw,254.53
84134020,1,https://sigma.octopart.com/21581168/image/Sensata-84134020.jpg,88.35,148,1,Verical 84134020,Verical,84134020,https://octopart.com/opatz8j6/a1?t=XilVLAiLzRSsGY1vPh-5N7SB_Nud14yA9FdXRmlBzQV_i8ayjG4hjogqC9FqJON6Lsm3n95Ooj5R9KSqmMwSvJqg272bYTZraqfi5SutjTD2M0m19f62DerspGnZZVyBtoVE7E7ypImc8aatdmZaP9X_ayG4NbXUavWUJKOVAJjNYtUwHJy8WjBLeXGBP1y312zu_Yf1rUCmWE9MbIQPG97hjXDy95u6cHV6Ju5BQTqcW8tToxf3oONrnTUgKFi2jrOn-oQ-cYB91FhcJqTW7BmPo1nb,88.35
81513502,1,https://sigma.octopart.com/21581115/image/Crouzet-81513502.jpg,104.64,13,1,Verical 81513502,Verical,81513502,https://octopart.com/opatz8j6/a1?t=tCW8fUs2pkPcmGWpIQqwxPqdVE5dAVZggkIgOuVb8wL-GrH_Wm7d1UbCUT_mRGPMhwSSYV4-H8-9Qub09MA1gchqJTbVaV7HwjITN3hfbXxZ-Ni7jb5kpsRdsARgP-NQQUp3s2U-q8OMvvbQ-XXY3qMg2fC2y6lK299LrfEjR7pjUsZTqOPDJwjkfSNG5HqN6ItqsK3G6HgRzfKZ4tK6fGFTvRXuBZxVt_F1Q5x29L50ZQpmV1tlaHfzOPHB2tWum8tff6DMNMykcwhdnigW3dYtNA,104.64
88827115,1,https://sigma.octopart.com/145800119/image/Crouzet-88827115.jpg,,,,,,,,
PNRU110A,1,https://sigma.octopart.com/30330509/image/Crouzet-PNRU110A.jpg,172.33,22,1,Verical PNRU110A,Verical,PNRU110A,https://octopart.com/opatz8j6/a1?t=gshFWauPj75osTRr1zpyq7mUq5Kwj8coZxgo_kKrh7GeYxunpaHJszWmhR4cMjg6w_S9UIMEcgeMVwFKxCX4svzL3ivr1vmhBlzKS3bH-WQHJQRBZeQml312J_tOZxCXRsYd3WHKDWJ5x87t57rVHVJJJqoZKQAqf3xfXBuE_lGOsw9vqcYHbPBDb22cRB8Qg-bSEn5oBj6f7mrJsctGzvvJugd4EWpJeZiIcz50UkXx1JxvW_-dHtmlMeAL1D64btyO1187zoJIPql1suZLaZ0,172.33
81536801,1,https://sigma.octopart.com/24998389/image/Crouzet-81536801.jpg,,,,,,,,
LNR110A,1,https://sigma.octopart.com/30330509/image/Crouzet-LNR110A.jpg,88.86,7,1,Verical LNR110A,Verical,LNR110A,https://octopart.com/opatz8j6/a1?t=IkgevIp8W8defhUfF4oz8yd3YYq0uiUT3yXsQwcqIKWEuam_lqhSZ9lxL_JS4OgznJDmz-jey6bXaynMiYSKuhXbCZPUfASBXd1BVCN8HcsV9E9ASxAxTnNlSYG3GbHgSssIEG5_OKX2rC-gh16X__-TV_AybgQKjWIj0HWrxjKv3ktOZpzJKVJaJHos8MO4LHd0Nvah-_9iZEgBdvQtmYzw4Vu6sXTJfrVrIgnjfge9esWjg7alXWEHknzs8GXhF-inAybkGXe8c3Eg02MJvZRtEQ,88.86
GNR30DCZH,1,https://sigma.octopart.com/185968375/image/Crouzet-GNR30DCZH.jpg,124.18,19,1,Verical GNR30DCZH,Verical,GNR30DCZH,https://octopart.com/opatz8j6/a1?t=yXULpInQG-tMVFNgc3bEJLXVh5QGhX4qpLSV25NX-W1LfUQqU115abUlyzxpaqLL4PxvRyL5EjAGux-C5n1LWwvwNshXJ1raSl4S0MFwCrJcChuA3fBT-JoVP4bp86w3x3j0M2cBeHv9hHFJ7iV_JZuO4uCfx7Hx8-PsbvBBYV6OIejM7JH2A4zlQ-f8moCoalCFa-Giz8BCy4ZUzjQlxVnmzGTB4ppZdGJbGKEGw_7Rt9mjq6Kh_rXJ8ZRHMFpZ8yZ_lZzGK_9QTgf4VAr68_Pn9ihzBg,124.18
81507720,1,https://sigma.octopart.com/34242618/image/Crouzet-81507720.jpg,253.18,1,1,Verical 81507720,Verical,81507720,https://octopart.com/opatz8j6/a1?t=szII2U82JY3ZABIX7pBtiScS6RNYYnm-9jc6j8Kqs5LU5gMPls--_h-cn--3IY6Z42mdtYRXCKlFtd9EJZthxnxaLQX3YTzssnJ2LI-iTnXt0iF28UbyFVjulvH55qABemWQISwF--zqu_cajsMz51rQVdUz22g9kRCpHVj0cXfZJJKv2rhjHDW_HD2B5k1aiWVpKafk0OgZAGx0AV395iXPlzqP3xcgNS7B_jm3VqXc_vPLzLWbOhJ9HWbluIuKmG5UyBwt5xavVpzCJsFehqIKHD8,253.18
84137130N,1,https://sigma.octopart.com/185965941/image/Crouzet-84137130N.jpg,95.72,6,1,Verical 84137130N,Verical,84137130N,https://octopart.com/opatz8j6/a1?t=N5yyZVEcz6VYCfnhDAmS3ol0xtpHHhSuH_ohy_CZtLIsY-Z8wU-5OcaffFTsc1Y38dfB5rE8IRirv_xernaNzS9qnIYf4iBANvM7NTXI8ue27SciZWM6L-URQt8zP3B2mayygxmLlShquZThIZ0kaWVjWLE_Y7rfweyFTpO-dxKydGggxcZKUQEddpK7G2BBmVUJYgX9So6mt1q3VHzSFKfAI9J1U2iNJojSJw4Id5sY9bqau5rIKy4-rzwpDlm9cg2y_seiLLsLuO_rTlL8ID3sfNJNlw,95.72
88970109,1,https://sigma.octopart.com/8515112/image/Crouzet-88970109.jpg,169.41,6,1,Verical 88970109,Verical,88970109,https://octopart.com/opatz8j6/a1?t=EVJbp-ugbhO9QzTFMhYvICr4LgoUjqWWec5Yc2kNkLrjavlzIeIT9SKbxq0ssVwjna2LC5b7M8Ua9RHTVfcynEJ8xvb5K4FEAcCpdHCKKQSATKiryDSzJTxCNL5fyysERpSMSwPKUC0BIlJuvOkh4XevHky1ErH6t2NbvK6V0KcVheAQcCIa3aL1ZFrXla4UDnHrHoKO5PlCoIKHqKGVyKjUykjLn_5tfaGJDQmk_RgK5ilTEwdTSIMon91LOjYPWll2xahmoyzvRD13gTiflvDCnw,169.41
QASP10S24ADL,1,https://sigma.octopart.com/41438825/image/Crouzet-QASP10S24ADL.jpg,84.87,236,1,Verical QASP10S24ADL,Verical,QASP10S24ADL,https://octopart.com/opatz8j6/a1?t=PC8sEtdLqDELVgKnbvPwgr_mMflobdPstplmsZ9dzxDJMb6bRs4Js7OBt-__lcjoZPsAHMkc4oMlkiOrjyZKW6RX4BpjG63iagN8rUDC-EeaBR6jQiRLNgKxeaTYqVAeEvxQhiG_AoSW40GqKCDaZ4FPrtFlTwtF6zXcscAuKEeK1GolsZM09Ix_hp34tYcluPxl4QgJ40zjoFDRuO8ROlsZmxUy42Ice3qHBkLK7nJfznGm_OQlg6d1qTm7Lp8EnIsVghNQem707Od2L20Lbb8Ir-Cr,84.87
82830010,1,https://sigma.octopart.com/536396/image/Crouzet-82830010.jpg,411.97,12,1,Verical 82830010,Verical,82830010,https://octopart.com/opatz8j6/a1?t=E0CmYovThhlXBz7E_kgttiWdH-nolGFS55LkZZGiJuUk5T_NYfYkbmRcSE6niALzghkka8L8V-zblZq7PNpLJvzbEPj3HNPMuA5fDWd_sCC7jkcRz3Vjul48QcsGOpjTdKVKh0F3RnpiD79H-7UZgitfNg7QJleLnCzjXKCxGWJ-bqKYCLBwH8esPv9VaVTldlWsLY28AXa_GntRopYIgpFnFU-mQFnDmwtxXGe2GEFK7mB_9mHG5UNKadTiNUBHohl5hZfYAofFr3n84fcZmVUBLQ,411.97
26532001,1,https://sigma.octopart.com/148769035/image/Crouzet-26532001.jpg,,,,,,,,
26532753N,1,https://sigma.octopart.com/147668251/image/Crouzet-26532753N.jpg,124.35,13,2,Verical 26532753N,Verical,26532753N,https://octopart.com/opatz8j6/a1?t=k31AkbFLXWh_X_1NQ06ZHS8ZZYb9SfE277J9lUFu4dynCE0MBQTJI-vHJEoavxYyVm0Artu8tvr5jUJLAtIJPPYe8kwg5TQ0oLvNMNwFn3quSQf4qSqHNXuhIxEo-mBRwNqF7SwJzQwMBOVbiOdXkPEgxIA4kY-uQHETzQOuysL8PfdfbsW-PRx-SVTBDA-gAGGWppkt57Xree6dX_oFqAfbfslqRBoEp7mLVsqDXezF32dxcVQt9srpZSw047Xeg8K_aToisxlDBhEHPIXj_WEMWEkNZA,62.17
87622061,1,https://sigma.octopart.com/44082735/image/Crouzet-87622061.jpg,100.5,8,1,Verical 87622061,Verical,87622061,https://octopart.com/opatz8j6/a1?t=3dmJiJpLNH1ODzom1dV_tTpXPfziNmFVvCr3cruoPJCQerxluPtkVcDVum1gHY9bRTSsNS9R6sPeHbs2S5sdQCXbjQKMNua9mnEydXt1uaiOsjnQNL7Cbbk22K3np4ROafEcC05KWSjlwnqjIHYfQH-KD0DtOMajjIbfo6S4mVZ5056gHy1a4TdN6aUrdoXUsY1xPQg6Zp_wTHdJFjufcIRMJdyQCvkLXWRS3ziPO462VZiF90T37ozBeE07LtuApMI7hXq6sjiQQZrtX3DasoQp1qfm,100.5
