Original Part,Quantity,Preview,Subtotal,Stock,Supplier Order Quantity,Order List,Supplier Name,Supplier Part Number,Order List (Supplier Link),Unit Price
DR-ODC5,1,https://sigma.octopart.com/68429966/image/Crydom-DR-ODC5.jpg,79.81,56,1,Onlinecomponents.com DR-ODC5,Onlinecomponents.com,DR-ODC5,https://octopart.com/opatz8j6/a1?t=QohHVS2QL0urIWbKID7GNAf2OaK90YqLmURCZb8jZQTbIxeBPdM1ueLN6D1VQ2i2GpubxlixmPZxbXmWTNYRwbQRk3OlSX52MTL7g4Gm2X6k-7QTw977DJLaBZjaooPh_fw-9tDMDjgRb9mlQ6AvAOsoW3ByCNoo9hiqjT4QsmB_D4YBWGG_Q8jUHYN-2j1Rx1TRoo0Fn9BcCq-hTh0FGhI6fxU5JoYJAPlZYpcC6RgmSHkgQ2Voi5KQGkT4tO0oIC5MtBJD5OBJbVFJIlmCAKQQixww,79.81
81504025,1,https://sigma.octopart.com/159072957/image/Crouzet-81504025.jpg,40.07,283,1,Onlinecomponents.com 81504025,Onlinecomponents.com,81504025,https://octopart.com/opatz8j6/a1?t=BKFINS5id23k5L19m6vzEdYHcZj8ROr9uSfIqfAlTldUlW417dqTjTiibITu2Xixcp_Qhys2B3Rif1rzGe-qN8CWYFtrH0MerbJsER8t7Td5sBc17nUqeFGlZP4DsdyozBe6ICD9jNwPPBOOhxk1Y7CJa9onRji5jLR-ZlpdauaC_AG6LEC3wjHekuhzawY7Sm1PiCgwcKpcJ4l9L-qWGqvXQhwP-xZjFgJR0Zcq6jLxK4eYbsaA2MkuOH1HTu0r7C7ssG4O_xdbI5euN7wM9jD6Yw,40.07
81506920,1,https://sigma.octopart.com/21377978/image/Crouzet-81506920..jpg,222.88,142,1,Onlinecomponents.com 81506920,Onlinecomponents.com,81506920,https://octopart.com/opatz8j6/a1?t=ud_gl0_vK0Isz89UaIihiZRsg7WTRiIYdq33Aecm0A0Rg_vBLX_sJRuIfsOD1clrBkhHyF9Svd1uPZbHPaD9dnxbTS0ZIZtr5IT831hljRlnTqTQW8fgvCvJbl4DdX8hZyfOsrlrBdN013zpsqPZgtznRxt1rpOt3tiIiK8YR1S0Bw8wpNNWSSA4eJGGRtFxm3wPUnv6zYiCTp-qNNDXWxii5pTfAc8sO-aZcFd-c8il_qtfw85WGJLfw5rage7sZbH98KfQQlFsIPYB-c9XKyAkKug,222.88
84134020,1,https://sigma.octopart.com/21581168/image/Sensata-84134020.jpg,63.11,153,1,Onlinecomponents.com 84134020,Onlinecomponents.com,84134020,https://octopart.com/opatz8j6/a1?t=LocsygX60r807gDRFXYZB-SfK-3HUQdxpyrixkXiWad2yqZeFuFs80ZIf_L536TZ3BskMSS8IAdzLepoLIW0xnnvsik7QQGOPSh5VnbAn651hlnsPwviedP9HViXyo8YQP_j5yOHh25t9tpufevYf5lasSm9qhwbTEnSuEneFAKKKyZO0t3GMFQeKAGHB6mrLyPlPtREB9BUQ9SaAdYEnN1lVIEIMvpA13-9MRgunztp1RYmZspHjoXg1Xe3HmfVxswbecK6GyDt8qiCcKBK8k5f8jZo,63.11
81513502,1,https://sigma.octopart.com/21581115/image/Crouzet-81513502.jpg,91.97,11,1,Onlinecomponents.com 81513502,Onlinecomponents.com,81513502,https://octopart.com/opatz8j6/a1?t=1gTQqSUfhj9t63h4aj-ID2F5tcADQ7jOHRVPlzc5jLzNQ0A0Yu8Y0b3NKtT1yNqbUXDPkX5eX9VKNILT3vpuebTUnkFp2LD-l64ejAJKocfKJGuzf2LzUU3IwhsYZYel-WukJZAUMPhY56XrT_7NY2ILMn-KV7lkiz81C8cNZZkBntcKt4ApIFSIb5kM2mWAidBJ_5qRccsioK9MlpYNcnl2i51NlRmH30A7jcuEgQGWvIO4fppZs7-bcZBgPFYyTmK-q9wYKtqaQdpunFHSql3e,91.97
88827115,1,https://sigma.octopart.com/145800119/image/Crouzet-88827115.jpg,54.49,94,1,Onlinecomponents.com 88827115,Onlinecomponents.com,88827115,https://octopart.com/opatz8j6/a1?t=20y_eC2eOvFcOfsriSII55egvms7f88z-sVXzS_YFOISua-yddhCGrNeVUI6mrQissM9evNI0OCXm2FPKizv_z-RYp4rLTrPoWQYdNv09BoIbY6hLOPyTfXzPiLzfFi-yaxh__ImYCgbZRkuIjyplqarl8YhNxtHg3fWfJqYu1X_4BumRG-Dgp13ALwffjf3pz325up9DWDLDiFFAQiLbFSGfguJTiqXHan0qXJNasm_2AXiO_-hPJLna9EcE_vE18n3HO3VvFPVE5d6z_j7iGPztN1G,54.49
PNRU110A,1,https://sigma.octopart.com/30330509/image/Crouzet-PNRU110A.jpg,119.24,22,1,Onlinecomponents.com PNRU110A,Onlinecomponents.com,PNRU110A,https://octopart.com/opatz8j6/a1?t=UUvh16P5N2CdIZhuNmPi4q4QjIz9vFM2NynGp7IGf7dlNu3koH5wOyuCj36tlsbT89ExHrA73aKCpETdRSWQ9ha8TEy1F0F9iJHVP2wKycK0fZx8B6r6Gfd5DhJK_1kjDedKxHGplZS9nFNpijdDJCHUTZX9XecFUx3jAaTILq-RoIyFIc8rLKsXLHlXHwQxXJqR0QpkbK7gRMNDB7jmE9mKhuMJPXvBxL0y-g97LmvG9RtvBlF7Toj9hgYhplq1UxdZnapr7olsg6g3rqwOXNI,119.24
81536801,1,https://sigma.octopart.com/24998389/image/Crouzet-81536801.jpg,157.89,0,1,Onlinecomponents.com 81536801,Onlinecomponents.com,81536801,https://octopart.com/opatz8j6/a1?t=5-AD9rSe_HoGpPHehzfFbd204L7WzRYFcrIEO77BtHU_UZwtuiXDNCLqqgOp_qVCV1sBzqjZa93dRyXKipm8Yi6rFe9W6b3fKrfE4HugunWPlQN5K4dxq6WB-L1p2J1Krxtk8fWQwZ_j8CKsV2rP9t-ZpUId1l6o8bHT1k4vofd9JkIoiziJuyvU7XYGyf9xJRScUyhrDUetcdEP95XMlD4lrKAKuxxRH56Pii7fhmB9Ryqw3yF5bVEmc6KI6lFTJ9YTd9JhGZPfApCylRRsv6PrnY0,157.89
LNR110A,1,https://sigma.octopart.com/30330509/image/Crouzet-LNR110A.jpg,63.47,441,1,Onlinecomponents.com LNR110A,Onlinecomponents.com,LNR110A,https://octopart.com/opatz8j6/a1?t=UkPkICfdzL1T9CPJdAoQO16fLeZOQ0ihSFhRXCbk_-RhcVK2JOlI-hHv3G6ArOP4iwq4UaWsG3SusiypfswyH8hUbmVo3KoBzJ5LQ7bLNEWYnTgiKMQbGBylCoO5FZtkgcKMvhL0cqPW_3jkt8YSxafbpavgAxk7l0xGNPCWyj6b9_wCI7v_q6O4HerzA88lXjNGqvExTHvhC74oN-Q9HOuHIicyv6gCHiCf6XwqbXK-pgaKn8I4o2r83XVErrpHcv9GkOOa5il2z318JRTssjk-Bg,63.47
GNR30DCZH,1,https://sigma.octopart.com/185968375/image/Crouzet-GNR30DCZH.jpg,88.7,20,1,Onlinecomponents.com GNR30DCZH,Onlinecomponents.com,GNR30DCZH,https://octopart.com/opatz8j6/a1?t=kVyBOnNSJmpbBVgvmsAC2y82a65TN-0tSJhbkEpczFaA9n75qJNi-vutv5xq3eMtunvkU19N7ebf6zkxUF7aBM4dLQk_1ot47wJZ8CVbKB45Q8RrXM9pd65OyPd0NtfAqqhEhJ_X2pcP4gtYPLyJYhwXZCTJ-ij6LIfI29g5NlQDoWzTcN7hiOHQBnUzs7HK-BcvRkG0nJUt1J_ja03JxJf7UnvPhb8HWCGi8DcsG0UMDarLw857wwRa9mX0FXPXkHUBHkPaj-hqtr_GNTGwkETw8Y-Xgw,88.7
