Original Part,Quantity,Preview,Subtotal,Stock,Supplier Order Quantity,Order List,Supplier Name,Supplier Part Number,Order List (Supplier Link),Unit Price
RU4S-A110,1,https://sigma.octopart.com/10119211/image/Idec-RU4S-A110.jpg,10.5,0,1,Sager Electronics RU4S-A110,Sager Electronics,RU4S-A110,https://octopart.com/opatz8j6/a1?t=T21MkihQL0M_JZhC-HH3jgw-TeL1505dpkxhJQGAQXOfFPkKoLCNIalc35oOBLwdPUPCTCe6Pzfq2q4L27XxPHZDv4UuwkX2IMN152L9AbHIGRC0ssPJm-Rk_6887N90Gc3Td6Huhz7K-AY9mN1iU0K53EwjR_4Mjj7YuNaCPjn1v4W0kjAbqdJalhnJWCDa7YZHtCjfldp66TDFMN3Zb1S2rPMB-6n7nqJU916HVDb3lG7IkXHABS7fN706b2hdvbxRQxULzidaAsCJIofw6rmNcZM,10.5
HW1F-2F11QD-S-120V,1,https://sigma.octopart.com/155415439/image/Idec-HW1F-2F11QD-S-120V.jpg,49.64,0,1,Sager Electronics HW1F-2F11QD-S-120V,Sager Electronics,HW1F-2F11QD-S-120V,https://octopart.com/opatz8j6/a1?t=1KrpH0O8SwK6dkV2KgLcfCNXWUOJbdvzZdpzbZqNFxgYkF-3e5Sqf_wE_aw2FmpaP8PjZrFhKjhoHysrQ0_sxqCslQA3AoN97AK4Ugl6Q0qGLOlPvFOHjqdeGZBs8o1NeQMkycMv18xc_-ovmomRXHeI9gE5owztPbgUVnQlJjvLULiihJmpsOi8KH13YhPOBNfvyhal4HXAfOlv6mJ-LEu8lI8DtIxjyw8-OQPAo0Vlibk1s5olPtf5XjCttpCy4Hhw4tVhoZ1OCf4kmUARz0S23Bz_,49.64
AL6M-M14P-A,2,https://sigma.octopart.com/168139190/image/Idec-AL6M-M14P-A.jpg,40.84,0,2,Sager Electronics AL6M-M14P-A,Sager Electronics,AL6M-M14P-A,https://octopart.com/opatz8j6/a1?t=forv14GeLpqloFIqTYvtsF40jFjtLDI4CSmH1VN3yT2zOQeYXWLEElmK7NlnBeMDizy7ZveVfvSmxTMC_NA7hdfKde2FelAI0cxAcaTnE0tTpquxOYCVZGyaV_BHuKg5EwgivDAgMwkBLaheCqzIR9NOGInwziJNQCLS-0xyGAHngbwimGHaP0rzkdLOqWw2Us0Zr1hF5H98Rz8rg6mNMjWRuWNYrbfBkHgVvGPlCU6xHF75VGsRxeL4uCmHZxR5cW7eaqvA4cBjki7X_0UG6BL0Qg,20.42
FB1W-HW1B-X402R,1,https://sigma.octopart.com/14216522/image/Idec-FB1W-HW1B-X402R.jpg,78.6,0,1,Sager Electronics FB1W-HW1B-X402R,Sager Electronics,FB1W-HW1B-X402R,https://octopart.com/opatz8j6/a1?t=RDsmPTAVXMyCNVQP-Lvohb6A8eR-9EddlEMNbJyQZ6BuwtA3sfeHmjdttkie59lJcwNpvqM8Cw82IJfkzeRv-fNWKbLT-zcbUo0csbJWD2xUDLLMYeRyPnlKwrIMWVKu-Y5SkQuNIGigoWG6sIsX5vwk9yydvXFv-sN0b7_S1HjnVGCg-hP8V3cuPMiQ6r9IlOD3v4MrERnv86V1V8_cAyAAlKiYSG6ByRuCOeqarq2cqPugrYwAw3SQGk5cP4Qg9JqWIvL6EtCslKQh-r6KqvF3Iw_y,78.6
AP6M122-R,1,https://sigma.octopart.com/146060945/image/Idec-AP6M122-R.jpg,10.39,0,1,Sager Electronics AP6M122-R,Sager Electronics,AP6M122-R,https://octopart.com/opatz8j6/a1?t=4aRwjshv4TRcwVd85FW9RmIwTccnyOiCl2fke6m0Z88o3L3PnJNQO5JLmR5ginu1Abx6fFbHtbLeY4NupWrUZQlomhwq6-yOeTTRJbrfQzY-pC0yCBqEsGAms79dLI3oNZJK_huoZzzoVJFgrgFjuw1Eev-WfZ6L0Oxeqiqgj81gYky6vvI9n7jy6PC_nhamev2DaKrNvjMbc1l3yH6_YPAbOetYtMberlQprYv4sFZd1z6EQFQnLr3D0KLVdO8ct3b_dONykwNJflBQKJeKjYyS,10.39
RR3PA-UAC120V,2,https://sigma.octopart.com/168143031/image/Idec-RR3PA-UAC120V.jpg,47.96,0,2,Sager Electronics RR3PA-UAC120V,Sager Electronics,RR3PA-UAC120V,https://octopart.com/opatz8j6/a1?t=zTrp6NZcJOXqPSFQzwfddcmLz-mpumMMveMKbsIuJv7ePjqzrN2C84o22HrdVQjLroASN7kx8n9k_DlVi_-vdo7dQSu11IKJWNbuHgW7OX58XIhJ3s_KLcDuAIx2J44YepQsMsD2MOT2pwfLMYhb38y7_qFweZ-Agr2llke_2crFc8gsEFDh1CoiWvqLCEmwBjg6ShHHj2nlaCGTGj2pwXwvSFr4QPIARqZ9nOItdYqEoiCntVpW_rViIiySYfDi3mbReL1RhjqnfcWm04j3Ni8,23.98
LB1P-1T04Y,1,https://sigma.octopart.com/183033039/image/Idec-LB1P-1T04Y.jpg,25.45,0,1,Sager Electronics LB1P-1T04Y,Sager Electronics,LB1P-1T04Y,https://octopart.com/opatz8j6/a1?t=n0YVuY5KuLPsLoTJJYT5SY4Z0YP_eByUXagM77XGTVx14D1oNxpNHSbfm00BrasFj5TUW1f5rZ61E6X5MTZ727pWX1fwBrWjYS2AuReiceCk1zMRI5R6qOP_nsMvPnBC501kWV1bPfHeX4gHwzYVPYpsL4ZDAKBHGg3wWzKiZ9fVGIvRcnplVHElChmKdc6YctO1HGeUHTaSczqlOWiSjbA46YQIHw-ZCpdXD0q9ElFvugu-oJnljSgPY86a64voSSlg0TeSgoRVqmDgYn0i_tla3W8cRg,25.45
RH2B-ULCDC24V,2,https://sigma.octopart.com/37508305/image/Idec-RH2B-ULCDC24V.jpg,25.68,0,2,Sager Electronics RH2B-ULCDC24V,Sager Electronics,RH2B-ULCDC24V,https://octopart.com/opatz8j6/a1?t=_Lo7jJmEI1Rt77HLlKXyWRE2gfMUD6aC-8EIUm_Yd0Ly6H2NVfPWyvhAHByN7-Wnsep2VTW8D7O-IxaQ5YAYC6hroUkOMMy7J3_XyHcr86rZ7yajKn1npRIujfIoDXCkHDJkgFLtPxOeJMZfBzAVjN38odiOFywcq6CkFYikjzdjrKynUE3dd1RBVXWylj_JPQ4BF8nIpnRIr87UUtwYXVfwvNP3XVNaUEX8d92M0VYRLKMpdzhfOfqIGgKEhBqCvWsoORvIu9oeOUljPsGsjivBWL8,12.84
RV1H-G-D60,1,https://sigma.octopart.com/21399587/image/Idec-RV1H-G-D60.jpg,8.03,0,1,Sager Electronics RV1H-G-D60,Sager Electronics,RV1H-G-D60,https://octopart.com/opatz8j6/a1?t=mJmUD_UfqRCFruIj_6PSerA48VztJdmcz-TFc3CXEZokXjzSl984j8EVMjkL0afyOnq85o5OGBJoW0Equ4duM49IUEijNvTaShpTT1Mr-D2rhXyfY03SqvtVXHwy11JrPtKqqmClBEI1e0jwqUTC_m5sr2mWeERh0_pjKs5CUH9-JYknrxdq2MTXYG-Cq5WD6nkQFZMzHhFu3MhgHPwRmLjjwa3_wCWPfIOxyl1HAnOhajhA1-H_p_BHterD2p4D8rz7Fj6wNxr-Oqn7uhi_clFGm3eRSQ,8.03
LB2L-A1T64G,2,https://sigma.octopart.com/168142488/image/Idec-LB2L-A1T64G.jpg,54.32,0,2,Sager Electronics LB2L-A1T64G,Sager Electronics,LB2L-A1T64G,https://octopart.com/opatz8j6/a1?t=3QHCaLCN4b8_3-xgTZJsPHB79H33_0l7E9W9wJcE6LAhCbF4ZR2O6W0YaYps_J4yvRBcDqT3FD5mwhSIrQfPdUqwEW_zbc2iqEbICN8KDcTJ98_LR8jRhnuXVEPATs1FA267g1f3_VO5wHj_DeFpKnTbmYOlc2MjxOpVAYCiJwI9bUogNaw2yysR-U7a8PSR7XP50-NbY29n6fQ_jh2KQ6uEbslj8JGpdB29WlDp_lKVBV0F6b88vT3q3NV5Fmz75XdzEPLHX9JFOfisu7jtvVjLITFwpw,27.16
