Original Part,Quantity,Preview,Subtotal,Stock,Supplier Order Quantity,Order List,Supplier Name,Supplier Part Number,Order List (Supplier Link),Unit Price
PSA15R-240P6,1,https://sigma.octopart.com/135605823/image/Phihong-PSA15R-240P6.jpg,,,,,,,,
PPL36U-120L6,1,https://sigma.octopart.com/137743277/image/Phihong-PPL36U-120L6.jpg,,,,,,,,
GAZ032UL,1,https://sigma.octopart.com/138851196/image/Lovato-GAZ032UL.jpg,,,,,,,,
KBCC-225R,1,https://sigma.octopart.com/12090874/image/KB-Electronics-KBCC-225R.jpg,,,,,,,,
KBVF-22D,1,https://sigma.octopart.com/11511144/image/KB-Electronics-KBVF-22D.jpg,,,,,,,,
KBVF-24,1,https://sigma.octopart.com/11511144/image/KB-Electronics-KBVF-24.jpg,,,,,,,,
KBIC-240D,1,https://sigma.octopart.com/12100531/image/KB-Electronics-KBIC-240D.jpg,,,,,,,,
ADAM-5017P-AE,1,https://sigma.octopart.com/65705224/image/Advantech-ADAM-5017P-AE.jpg,258.0,0,1,Wolf Automation ADAM-5017P-AE,Wolf Automation,ADAM-5017P-AE,https://octopart.com/opatz8j6/a1?t=aWZuykgV-QLQ79EkQ4vWiQVDXebTdpGB3UQvasvzCM6xTrJ_18KGaouG7wBiPdPE5DdS0ghKd960_PoXj--A75wDkHHgesYfbLkBmU2Og64NJ2AWEWvzK6adrRwh6vS5SGsy9jqChMzWf8VoCM7tTbksPcqlD_xNdJ-2ZmNdZlmQF8UTrAxhh2A6fAJ9e7uvHYWZB-tPc2annvCzwBHoxErhBM1CHMSWuyN1ks9ctYG2AOSgpjDkFzEIkuf9zDwl19u-hlzq_XxNdGmhwoETj_AkWw2KkQ,258.0
BB-MESP211T,1,https://sigma.octopart.com/141007970/image/Advantech-BB-MESP211T.gif,,,,,,,,
BB-232CDT,1,https://sigma.octopart.com/152595371/image/Advantech-BB-232CDT.jpg,95.8,0,1,Wolf Automation BB-232CDT,Wolf Automation,BB-232CDT,https://octopart.com/opatz8j6/a1?t=GJKqEKXmXO9UvlotT_7K0-CMUhvjB3KtGUxNfz1ynMMGRufTluRawdMTS0nb2dLoawRteiI9zcxTmvHN7lH6zKILYRE_7R1aN6_NyZHOut8SsP_-KgQj6cn_PIHgza8PWAqiDneiCJZ9KwTalkkYRmopDaYC2sCDL_rbfJcuyRMYFHbUtJVGTafSyfhrc2eH8V_3PfCNoc5T2vfEw5_QvLfHd2N8qqilJeQJUh1UaBSv5wP7WyhKvrLcnefdGf2HFuowuy6x_1S-_8enRV-eBpg9vTvamw,95.8
BB-RPS-MO4-M,1,https://sigma.octopart.com/152595371/image/Advantech-BB-RPS-MO4-M.jpg,,,,,,,,
FSNS6RCAU-25,25,https://sigma.octopart.com/21255540/image/Belden-FSNS6RCAU-25.jpg,,,,,,,,
81.000.6140.0,1,https://sigma.octopart.com/126582474/image/Wieland-81.000.6140.0.jpg,,,,,,,,
T8AP6D50,1,https://sigma.octopart.com/66124443/image/Banner-T8AP6D50.jpg,,,,,,,,
QS18VP6LLPQ8,1,https://sigma.octopart.com/10079156/image/Banner-QS18VP6LLPQ8.jpg,,,,,,,,
QS30LLPQ,1,https://sigma.octopart.com/25368182/image/Banner-QS30LLPQ.jpg,,,,,,,,
