Original Part,Quantity,Preview,Subtotal,Stock,Supplier Order Quantity,Order List,Supplier Name,Supplier Part Number,Order List (Supplier Link),Unit Price
1551697,1,https://sigma.octopart.com/111608766/image/Phoenix-Contact-1551697.jpg,48.59,0,1,Sager Electronics 1551697,Sager Electronics,1551697,https://octopart.com/opatz8j6/a1?t=-_4IRl6qx4sWJUTtV3AUjCmvbYq6lsEi7b-zJRnLtf2JROhMcv-V-3YCdQdIxT3jAZpxpI0xDwhJuK83otkjX9iDNK_zfVVayxTMTzypRapvv7XVkACHapT6vEpLcLF-R05roM8qrYah93gV7VjhVTEmDu9qR0TWq-bp5KkLleCIBUtX5bboy21HjI8iMlQPqklgL_1P-w5ff5Y9MHBc39pJrkE1HzuaMH3W2IEUUaqlRtgCg8mV3J6VAUOkLfQ-0lvTLK4ob3PSvVKJNgKZSyokU-7i,48.59
1693089,1,https://sigma.octopart.com/147279590/image/Phoenix-Contact-1693089.jpg,32.97,0,1,Sager Electronics 1693089,Sager Electronics,1693089,https://octopart.com/opatz8j6/a1?t=e4HBssDtOjZhyHRsuw6eFXeUT4NT72PFUz0wKlL_W0f42jeTZeBcdO7xCtL_A4gHNTsK6vSo-tOjWHy2ka6qw3krqmlMaolpJfhbzGgSragdqh9PwPJrYmsjVnIpMNN4b8uQeXogojlPLEXmzHMB3sLoQDbysJhgz7D7xM1Cx3-l1PV_eGFEWOBgYlU93m1OWjcT3VlvgIThYHjbxatrXw9fpCrbs5890GUjV9KicaSBrgec2HFZolcgCv0qr3DPLSKTFFp_gK3FUCIiqD9E76UIMlMM,32.97
3213606,1,https://sigma.octopart.com/176647106/image/Phoenix-Contact-3213606.jpg,311.50,0,50,Sager Electronics 3213606,Sager Electronics,3213606,https://octopart.com/opatz8j6/a1?t=y5qfhUjYnBKT-zp_fpeBF8DpvViM2aZbYsC5fg2hJIU-pkW1zRY1rWNl2efKa-uki55P4bANn7wf-Kpk1Dv_j1mK3HtfjuRN8el0kAKQ8t99-RjX2QkVhw7Ch7yIpyDGUHiT8N0k0P1tAsQ-JK_Quqx8opYb83ab1cy-wOLxcyXqFdRUhuxJLBWnanhQbN95EjsLOtclWFxRNneVZm9A3_BKX8Ln0R23o7LwDl8oSwDgtMzRePRnWjKnNmh3bPCSlLZFfRAwBkNiBDGWuE30WRpI_U2yUw,6.23
1779657,1,https://sigma.octopart.com/187982178/image/Phoenix-Contact-1779657.jpg,417.50,0,50,Sager Electronics 1779657,Sager Electronics,1779657,https://octopart.com/opatz8j6/a1?t=9HdfQ4pZD8dyHBmnWmniNN_SXko7JmNNq9WAGgoqn5QCHLRG5cwnDQTEI4ZfD4j98aAaxGvuL3afbVFa3K1Fw9GFwomruV2wK3AzRXAPeBMMp55dbTTSHrlDIWfJTDbg2opbiUUR_fE_hpzB5TUEitxPDo8VkZC2LXFGr_fLZNgx1ohjPs1lp-xkbvGsjH-D1MVYgblo3K9D6Mor54HhXgcqp0fyWKz1UICIZzVWkUJZe4guJJBHa6QbU6jv_yZyGBZuUYga_giBwXqE8gvFjwknJ9g,8.35
2904372,1,https://sigma.octopart.com/65726091/image/Phoenix-Contact-2904372.jpg,,,,,,,,
2865010,1,https://sigma.octopart.com/126101620/image/Phoenix-Contact-2865010.jpg,173.97,0,1,Sager Electronics 2865010,Sager Electronics,2865010,https://octopart.com/opatz8j6/a1?t=CVHysjIzUTiLskQut2zX2CPZ9QCxvAR3DNhoEHWeZo_qjh8CSii6b3i-UzWY1BsHUCKRbjtjHLviW5ENEzVN38SSlbcm-7EBR-gzfjEi05RTBPdVBIrbAbpmNioYa3RXSVY9SkS8EMcfp4RLaRaJcqdVqzpnHokT-QnxeVKW9MD_OLUNSTGsKUj3czP_OC3Q5KT9Nu0dcs7EqNcDuvfop0CCWuw6pYbX1SnUDXgueMkO0y7ZCVui1PXyUcn-gJKRVIupwVSIHesBzpKlojvMn6s-FLk4,173.97
2817738,1,https://sigma.octopart.com/59841721/image/Phoenix-Contact-2817738.jpg,59.84,20,1,Sager Electronics 2817738,Sager Electronics,2817738,https://octopart.com/opatz8j6/a1?t=ALcZ1UDXzTza5AFf9W0Fop-KRFQzl8EobcI3BqSqB7Yg5xSocOD29RCd-NqyCJvqNw_M5F_bJfTsUpx8n94CFE6bjz-anhEZHBGKs5EzCVbK3k-OiXpN_FcO9LHopH7pJWwuUQx9ESz3wSABHmE7e8okNUHSBk9MpHzYHjGfTxiRnQ9R-6fK9rKuNLnhOhxUqMmGnSjETN7LqH0cbBBCoWQlkExwbJ4gnsYlCZO0CMky3B656pDrA1mKa-IMlCwcRS3onaIMpKU-COHLis22FnW8zV8,59.84
2865340,1,https://sigma.octopart.com/37531453/image/Phoenix-Contact-2865340.jpg,313.23,0,1,Sager Electronics 2865340,Sager Electronics,2865340,https://octopart.com/opatz8j6/a1?t=yMyLacQFi5y7B5mNjeAlvZmNOpzcOWi2RlljBSV1QeN72SWLaFofhViav4DV2V69ASKlhFKNQB08_0wFIfhG7uDr2E9TjwLwQtRlSeBu3Sd36alHltifb80htpGKGzsp_sgr71hFszQTPsJICXFkZdnlbHooBuJUGjx8kaDfDL0geIPvtFbDotldK5ktaB5Ktd5CyZb_Ab1yo8Cz84oAmMywAf_tOx3eI8p5nWjh3en0kepHSZE7UUBNgSnXaCXoCuy0BEtINQgeGoRQuuS_2mpaP3g,313.23
2320429,1,https://sigma.octopart.com/59838334/image/Phoenix-Contact-2320429.jpg,1539.87,0,1,Sager Electronics 2320429,Sager Electronics,2320429,https://octopart.com/opatz8j6/a1?t=fUjDwNZWOxhpyTFUoSFFan0afV_kAtxI3V84-2e9RCT3ko2ivzkYvFB8kOuzpR7reTifFB1RydX2VV8ZzDkozXAzkEcj2gDBheXtvBtfPB7J79lC7YQqdXgPzqf5ds6vkwWAjc0LkOUCMlOE7tjUfuWj4hMOgq9LZlxOLjcuYigecTaiWXjLPaPGybj-i_XSBvWgg3Sg3XMtG6ExdYjSWIfPppFoJVRbHlZw2IMJENEGs0EXGzX5QM88z0PWDD3S5en7ZO3rrlAQlT0sQfutz7dYTghUwg,1539.87
1608016,1,https://sigma.octopart.com/158093047/image/Phoenix-Contact-1608016.jpg,51.05,0,1,Sager Electronics 1608016,Sager Electronics,1608016,https://octopart.com/opatz8j6/a1?t=x7rblQFfS8FihTzdvKOCIlJl6RqromTu3h2xwO2fCYo1QhdKPtTLFbj9w5G_DJQF-z1qlpzPtxlUuxqB-CwXP_IFaLseaSzYhPlMZ92dVTuc6hj0307SZ3TTHKh7cgVWGfop7EtfE4jbyt5mgTbpa7ASqcVPDym8HIv_UfVDNIEZ6g1vu_t2eyZWJTHEWm60q4JbbP8rWQGdRPSHPFNmMIFRn9kQTIv66MesZdlL5DFBSB9gi3W7nYys5D6StoHCTecsXbQsz55Psfmxwpm0BcLkkt0M,51.05
