Original Part,Quantity
TMDC 40-2415,1
TMDC 10-2415,1
TSR 2-0512,1
TPP 65-251,1
TEL 12-2413WI,1
TCI-AC1,1
TMP 60124C,1
88AB2-172,1
3J0015-200,1
62V22-02-020C,1
44D30-03-1-AJN,1
70MRCK24-EC,1
44D30-02-1-AJN,1
62H2222-H9-P,1
61C11-01-08-02,2
71BD30-02-1-AJN,2
06025VE-24Q-CT-00,1
04015SS-12N-AT-00,1
12038VE-24R-GT-E0,1
4710KL-04W-B40-E00,1
03515SS-05N-AT-00,1
PSAC12R-120-R-CR1,1
PSAC12R-060-R-CR1,1
PPL18U-180,1
PSAC05R-050L6,1
PPL36U-240,1
POE90U-560-R,1
RSS 36-I2-D-ST,1
AZM161SK-12/12RKA-024,1
SRB301MC-24V,1
MZM100-B1.1,1
101111081,1
SRB301ST-24V-(V.2),1
B8965CNS,1
L2C5-30801211E1900,1
1661.0101,1
1835.3118,1
MDC-5FR-4-2M,1
ATSAML21-XPRO-B,1
DM164139,1
LC1D25B7,1
9050JCK60V20,1
LC1D50ABBE,1
3LD25040TK53,1
RE17RMXMU,1
3RW30361BB04,1
5SY43407,1
ATV930U75N4,1
3RV20211DA10,1
LP4K09008BW3,1
ATS480D75Y,1
RMPT23BD,1
XVC4B5K,1
LC1D128F7,1
TM221C24R,1
ATV320U11N4B,1
BMXDDI1602,1
BMENOC0301,1
TPRST038,1
TM221C16R,1
ATS480C14Y,1
XS618B1PBM12,1
9007TUB4M12,1
SM350A46000,1
XB5AG33,1
ZBVB45,1
LC1D098BD,1
XALD01,1
SR2USB01,1
RE17RMMW,1
ATS01N222QN,1
LC1D12P7,1
9001KR9RH13,1
9001KR9RH14,1
T1K-00010-461,1
NHD-0208AZ-FL-YBW,1
NHD-C0216CZ-FSW-FBW-3V3,1
1SFA896112R7000,1
6EP13333BA10,1
AFB0624LB,1
20DKBS5,2
FFB0412UHN-TYYK,1
AFB0412HHB,1
LC1DT32P7,1
1SDA025790R1,1
1SCA105033R1001,1
2TLA030051R0000,1
1SVR427043R0100,1
2TLA020051R5100,1
1SAE231111R0604,1
2CDS252001R0064,1
2TLA010050R0000,1
2CDS272001R0064,1
2CDS252001R0204,1
2CDS272001R0105,1
2CDS272001R0024,1
2CDS252001R0105,1
2CDS251001R0014,1
2CDS251001R0065,1
2CSF204101R1630,1
2CDS251001R0105,1
2CDS251001R0044,1
1SAE231111R0622,1
2CDS274001R0324,1
2CSF204101R1400,1
2CDS254001R0325,1
2CDS252001R0164,1
2CDS252001R0044,1
2CDS252001R0024,1
2CDS252001R0165,1
2CDS253001R0164,1
2CDS252001R0324,1
2CDS252001R0104,1
2CDS200922R0001,1
2CDS253001R0104,1
2CDS272001R0104,1
1SBL137001R1110,1
BC6-30-01-01,1
2CDS252001R0254,1
2CDS252001R0065,1
2CDS253001R0324,1
2CDS272001R0065,1
1SBL277001R1300,1
1SBE121111R0120,1
2CDS273001R0164,1
2CDS254001R0164,1
1SVR550824R9100,1
SR2B121FU,1
3SE03-SA,1
1SVR730840R0500,1
3LD2203-0TK53,1
TWDFCW30K,1
LC1D95P7,1
6EP3333-6SB00-0AY0,1
3SE52320HD03,1
XUVE04M3KSNM8,1
CAD32P7,1
3RV1011-1CA10,1
FD 2078,1
XB4BG61,1
AZ 17-02ZK,1
AZ 16-02ZVK-M16,1
AZ15ZVK-M16,1
SRB301LC 24VAC/DC,1
AZ17-02ZRK,1
AZ17-11ZK,1
AZ16-03ZVRK-M20,1
BN310-RZ,1
ZR 236-11Z-M20,1
AZM170SK-02ZRKA 24 VAC/DC,1
Z4VH336-11Z-M20,1
AZ16-03ZVRK,1
BNS260-11Z-ST-R,1
ZS236-11Z-M20,1
BNS16-12ZV,1
SRB 301MC 24V,1
AZ15ZVRK-M20,1
BNS260-02Z-ST-R,1
AZ/AZM300-B1,1
AZM161SK-12/12RK-024,1
SRB402EM,1
BNS33-11Z-ST,1
NDP50GN,1
AZ16ZVRK-M16,1
SRB301LC/B 24V,1
2SFT-500,1
UT35A-000-11-00,1
BDX016017-2,1
MS3181-10CA,1
M85049/51-1-14A,1
RJFTV72G00,1
54402BE,1
RJFSFTP60075,1
M85049/51S10N,1
USB3FTV7SA03NASTR,1
USB3FTV2SA03GOPEN,1
M85049/39S9W,1
USBFTVC7ZN,1
01175.0-00,1
06021.0-00,1
06011.0-00,1
04640.1-00,1
06000.0-00,1
02540.0-00,1
14007.0-00,1
01190.0-01,1
06001.0-00,1
11872.0-00,1
11884.0-30,1
04640.0-00,1
01172.0-00,1
02541.0-01,1
03504.0-01,1
SHANDLES,1
M85049/79-17W04,1
RJF2PE1B,1
SJS840400,1
SJS820120,1
RJFSFTP60350,1
RJFTV2SA1G,1
USB3FTV6ZN,1
RJFSFTP6A0150,1
RJFSFTP60300,1
RJFC6ZN,1
USBFTV6ZN,1
USB2AA500PUHFFR,1
USBFTV72N,1
USB3FTV2SA03NACROS,1
RJF22ZN00,1
19103119000,1
19103117900,1
RJFTV2PEM1N,1
USB3FTV7AN,1
RJFTV62A1G,1
USBFTV7PE1G,1
RJF2PE1G,1
USB3FTV2AN,1
USB3FTV2SA03GACROS,1
M85049/88-17N02,1
RJ11FC2G,1
RJFSFTP60100,1
RJF62A1B,1
RJFTV71RAG,1
RJFTV72G05100BTX,1
USBFTV21ZN,1
SJS816100,1
USBFTV71G,1
RJFSFTP60250,1
SCE2-B-76A06-07SN-001,1
M85049/88-13W02,1
RJF6N,1
RJF62A1BSCC,1
USBFTV71ZN,1
FT50RH-PAL4,1
2CDS251001R0025,1
2CDS252001R0014,1
1SBE121111R0620,1
1SVR500020R0000,1
1SVR730830R0500,1
1SVR730824R9300,1
8.08.91,1
8.06.00,1
5.07.01,1
8.06.04,1
1SBL157001R1110,1
1SAE231111R0140,1
9GE0412P3K03,1
109S074UL,1
9AD1201H1H,1
9CR1212P0G03,1
9A0812S402,1
9GA0424P3G0011,1
109-311,1
9GA0312P3K0011,1
9G1224A402,1
9LG0912P4S001,1
9TGA48P0G001,1
9WV1212P1J001,1
109R0648J4011,1
109R0612J4D011,1
109L5724H501,1
109L0648G401,1
9G1224M401,1
9WL0624P4S001,1
9G0824G1021,1
9TN48P1H01,1
9CRA0412P5K03,1
9WP0824H4011,1
109P1324S1021,1
9WP0824H4D01,1
9GA0812P2S001,1
109S484-20,1
9WL1424P1H001,1
9GT0624P4G001,1
9LG0912P1H001,1
9SG5724P5H61,1
9A0824S4011,1
9WL1448P5G001,1
9GV5724P5H03,1
109P1412H101,1
9GV0912P1H03,1
109E1724K502,1
9HV0924P1G001,1
109P0424F602,1
9G1212H4021,1
109S302,1
9WP0648H402,1
9WF0624H4D01,1
109P0405H6D01,1
9WL0412P3J001,1
9GV0648P1H03,1
9GA0612P9G001,1
9GA0424P6H001,1
9GA0912P4G03,1
109E1724H5D01,1
9GA0912P1H03,1
9W1BM24P2H001,1
9G1224M4021,1
109R0624G402,1
9WS0812H401,1
109E2024MH001,1
9GV1224P1J011,1
109P0424B602,1
9GA0412P3M01,1
9GA0812P2H001,1
109R0824L4011,1
9G0924G101,1
9S0912L402,1
109E1312A1D01,1
9WF0824S4D01,1
9G1224E1D01,1
9A0612G4021,1
9LG0612P4H001,1
9A0624G402,1
9A0824S401,1
109P0412H302,1
9LG0624P4H001,1
9WS0912M402,1
109BF12HA2,1
9G1224E1D011,1
9W1BM24P2M001,1
9A0824L402,1
9GA0812P4J001,1
9G1212F401,1
9LG1424A5001,1
9GA0712P1G001,1
9WE1724K501,1
AZM 170SK-11ZRKA 24VAC/DC,1
AZM170SK-11ZRKA-24VAC/DC,1
AES1235 (24VDC),1
AZM170-02ZRKA-24VAC/DC,1
AZ16ZVRK-M20,1
BNS33-11Z-2M,1
AZ16-02ZVRK-M20,1
OT80FT3,1
2TLA020070R4600,1
TPTC-2006,1
CL2-502L,1
EF45-30,1
1SNA645012R2500,1
XT3NU3150AFF000XXX,1
1SVR550870R9400,1
1SAE351111R0640,1
AZM 161SK-12/12RKA-110/230,1
AZM 161SK-12/12RK-024,1
BNS16-12ZD,1
RIX0142P,1
RES30F16-01,1
DRF08-01,1
XEB1202,1
RES10F16,1
RIR-0622-H,1
RIS0622H2,1
RES20F16,1
IHF436,1
CMV30,1
RIP0642H2,1
RES20F10,1
RES90F10,1
RES30F03,1
RID-0342-H,1
CMV10,1
SMV60,1
C215,1
CMV20,1
XE1202,1
SMV40,1
RE437-LF,1
RE200-LF,1
CBA-UFLSMA-1,1
PU-M4-433,1
PI6W-1P-24VDC,1
1SVR500110R0000,1
1SAE341111R0140,1
AF26-30-00-12,1
CP1-10B-11,1
AF09-40-00-13,1
OT200U03,1
AF16-22-00-13,1
MLBL-01W,1
DP40C3P-2,1
2TLA020054R0000,1
AF96-30-11-13,1
1SVR730830R0400,1
1SAE341111R0622,1
BC7-30-10-1.4,1
OCTI117500,1
R284C0351059,1
2CCA703404R0001,1
R284C0351023,1
R284C0351010,1
R161075000,1
OCTI217500,1
1SVR730110R3300,1
20-101-0507,1
AF16-30-01-13,1
1SAM250000R1009,1
3.14.002.011/0000,1
1.22.114.392/0200,1
ASX07008-WP-R,1
ASX05408-HD-R,1
AW-10FR-NSVC,1
4300-3165,1
4320-0617,1
4320-0615,1
4300-3144/AAA,1
4320-0614,1
4300-3047,1
4320-0612,1
4320-0618,1
4320-0613,1
67714000,1
2TLA020052R1000,1
1SAE231111R0131,1
5SDD 71X0200,1
AF09-22-00-13,1
1SAE351111R0140,1
2TLA020054R0700,1
1SFA896109R1100,1
SU203M-C2,1
2TLA010040R0200,1
SU203M-C16,1
793V,1
PC420VP-10,1
320000,1
330000000,1
940000000FM,1
P1400100000,1
P4701Z2100000,1
P1161100000,1
P6701Z2100002,1
P6701Z2100000,1
99111F,1
C2SS2-10B-11,1
931100000,1
940000000,1
320050,1
331100000,1
PA1-W06,1
P1160111000,1
32E000,1
P6101Z2100000,1
330000200,1
PLX821110020,1
330000030,1
1SVR405612R1000,1
2CDS252001R0161,1
2TLA020046R0900,1
3RV20211HA10,1
52BAJ,1
3RH21222BB40,1
3UG4512-1AR20,1
3RH2911-2FA22,1
3SE5112-0CD02,1
3RV20214DA10,1
3RV20214AA10,1
3RV29012E,1
6ES7972-0BA12-0XA0,1
3UG4622-1AW30,1
3SU1801-0NA00-2AC2,1
3RT2026-1AL20,1
3UG45121BR20,1
3TX7114-5LF13,1
3TG1010-0BB4,1
3RH21312BB40,1
3RV20214EA10,1
PPL250U-240L6,1
3RV1011-1AA10,1
6ES71936AR000AA0,1
8WD4420-5AC,1
3SE66053BA,1
3SE5112-0CR01,1
3SU11026AA401AA0,1
3RV20214BA10,1
3SU18010NA002AA2,1
3LD2003-0TK53,1
3RT20241AF00,1
0746035-001,1
0746025-001,1
079998D-110,1
A103-001,1
0746015-001,1
A103-002,1
79998D-110,1
C342-0462,1
0779086-201,1
C342-2474,1
A103-A17,1
0779086-001,1
0779086-206,1
1101-620-1,1
1101-010,1
C2652,1
C2644,1
2611-120,1
332-H-60SEC,1
6ES7132-4BF00-0AA0,1
C278,1
RUTX11000200,1
RUTX12000000,1
RUTX50000000,1
3RT2015-1AP02,1
3RT1055-6AF36,1
TSW100000020,1
RUTX11000000,1
RUT24006B000,1
TSW100000000,1
RUTX10000400,1
RUT955K034S0,1
RUTX08000400,1
RUT955W03660,1
9007C62B,1
XCSA701,1
XCKJ10553H7,1
LP1K0610BD,1
9007AO16,1
XCKJ10541,1
XUX1ARCNT16,1
XMLP100PD230,1
XS2M18MA250,1
LUCA1XFU,1
XCSLF2525312,1
XY2CE1A196H7,1
XS8C4A1MPG13,1
DL1BDB4,1
XCSDMR7912,1
VCCF01,1
LP4K0910BW3,1
LP1K0910BD,1
XS618B4MAU20,1
XCSDMR5912,1
ECM60US05,1
AHM100PS24,1
VCS50US12,1
DDC1524S24,1
VCS50US15,1
C50,1
VCE20US12,1
AKM36US12C2,6
DTE6024S12,1
DTE6024S24,1
DNR10US05,1
AFM45US24,1
AKM90PS15,1
AQM200PS19,1
ECM100US33,1
ECS45US48,1
XS618B1PAL2,1
RM17TE00,1
XS608B1PAL2,1
ZB5AW0B11,1
LP4K0610BW3,1
RM35JA32MW,1
LC1D65A,1
LP1K0901BD,1
LC1D18V7,1
9080LBA365202,1
LC1D25E7,1
LP1K0601BD,1
ZB5AW0B15,1
RM35TF30,1
XB4BW33G5,1
G60CT,1
GCS180PS48,1
AKM65US18,1
GCU500PS15-EF,1
C80,1
ECH450PS24-EF,1
DTJ1524S12,1
XTP9B-PKI-RA-NA,1
RH2B-UTAC220-240V,1
UCP180PS36,1
ECF40US48,1
ECL05US05-T,1
ECS25US24,1
AQM200PS24C2,1
CCB200PS12,1
QSB30024S24,1
EPL150PS48,1
VES220PS48,1
QSB35024S3V3,1
AHE220PS12C6,1
ALM150PS24,1
ICH10048WS12,1
LCW320PS15,1
GCS180PS28,1
CHD250PS24,1
ICH5012S12,1
QSB30048S12,1
ALM200PS12C2-8,1
EML15US15-S,1
LCW320PS05,1
QSB35024S24,1
ECM40US09,1
ECP180PS48,1
SHP350PS12,1
AEH45UM32,1
ISD0205D03,1
AEJ160PS48,1
ALM150PS19,1
STS1024S05,1
AHM85PS15,1
GSP750PS12-EF,1
FHSAA20A2FR,1
ALM65US19,1
DTJ2024D12,1
ECH450PS24,1
ECL10US48-P,1
SMP350PS36,1
EPL225PS24,1
HDS800PS30,1
VCE05US12-P,1
CLC175US24-M,1
PBL500PS48-C,1
ECE60US24,1
CCB200PS24,1
ECF40US12,1
ECE80US48,1
GCS180PS24-C,1
EME05US05,1
HDS1500PS60,1
ECL25US24-S,1
EML30US12-P,1
LC1K0910B7,1
RM17UB310,1
XB4BW73731B5,1
RM17TG00,1
XVBC2B5,1
VCCF0,1
XB4BW36B5,1
LC1D50ABD,1
XB5AVB5,1
RM22TG20,1
LC1DT25F7,1
XB4BW35B5,1
LUCA05BL,1
XVUC26,1
XS608B1NAM12,1
RE22R2MYMR,1
XB5AW33B5,1
LC1DT20P7,1
LC1D65AB7,1
LC1D25M7,1
LC1D40ABBE,1
TBS1052C,1
2100/120,1
TPP0200,1
TBS2204B,1
TPP0101,1
TPP0201,1
MSO22 2-BW-70,1
TPP1000,1
AFG1022,1
A622,1
TPP0500B,1
TBS1102C,1
TBS1072C,1
MSO24 2-BW-200,1
TBS2202B,1
P5100A,1
TBS1202C,1
MSO22 2-BW-100,1
E510-203-H-U,1
L510-202-H3-U,1
E510-405-H3-U,1
E510-415-H3-U,1
ZA2BS844,1
XB5AG41,1
LC1D18BD,1
XB5AS9445,1
XB5S2B2M12,1
RM17TT00,1
XS630B1PBL2,1
LC1D12BD,1
XD4PA24,1
XS1M08PC410D,1
ZB5FK1813,1
8903SMO2V02,1
LC1D32F7,1
TPRAN2X1,1
LC1D12BNE,1
LC1D80BD,1
LC1D25F7,1
LC1DT20BL,1
XB5AVB1,1
XS518B1PAM12,1
GV2RT08,1
LC1D40AB7,1
LC1K0910F7,1
RSL1PVPU,1
XB4BG21,1
LC1D258E7,1
XB4BVB5,1
ZB5AG4,1
LC1D40AP7,1
LC1D12G7,1
LC1D32E7,1
ZB5AG08,1
CA2KN31F7,1
T02BN13B7,1
LADC22,1
XB5AW31G5,1
LC1D18F7,1
XCKM102,1
9002AW117,1
XCMD2102M12,1
ZB5AG2,1
XB4BW31B5,1
ZCP21M12,1
LC1K1201B7,1
XUB4APANM12,1
ZB5AS52,1
ZB5FK1843,1
9001KS401B,1
ZB5AVB1,1
ZB5FK1863,1
LC1D18U7,1
LC1D093P7,1
782XDXH21-24D,1
LP1K1201BD,1
LC2D09G7,1
XVBC2B4,1
LUB12,1
RM35JA32MR,1
XCSDMP7002,1
MDSAN11,1
XSAV11801,1
LC1D25BD,1
199X-12,1
3SE5112-0BD02,1
3RT2028-1AP00,1
3RT20271AL20,1
3RT25171AK60,1
6ES71556AU010BN0,1
CT4068-NA,1
GE3421,1
DMS-20PC-4/20S-C,1
ACM20-2-AC1-R-C,1
SPC-54/4.4-L12PG-C,1
ACA-20PC-4-AC1-RL-C,1
DMS-20LCD-0-DCM-C,1
CGS651T350V3C,1
CGS153U075V5L,1
70120203,1
KRE-20A,1
EZ08-222013,1
4500-003,1
MGS301205,1
PLX120203,1
1K042103,1
2200-000303,1
3K160103,1
EZ06-23001,1
GS040203,1
PLA300F-24,1
7207-1610203,1
LFA150F-48-SN,1
GHA500F-24-J1,1
MGXS62412,1
7202-0400203,1
1K12T103,1
7202-12T0203,2
DR2KW203,1
7207-161W203,1
2K160103,1
EZ08-23001,1
2940260-01,1
2905090-02,1
2940263-02,1
ERG4002,1
WT112M,1
WT2000,1
ERG4001,1
WT111M,1
3PN1010B,1
501C,1
3PN221B,1
1010B,1
171,1
1520,1
201,1
3PN1510B,1
1220B,1
3PN1210B,1
808-0124-S,1
1020B,1
291,1
3PN2210B,1
231-INSIDER-P,1
460-L,1
PLM6405,1
PHS230A20,1
42CF35AF,1
3RH21221AP00,1
3SU10011HB200AA0,1
8WD4420-5AB,1
3TG1010-1AL2,1
5SA221,1
3SE6704-3BA,1
3SU10313AB420AK0,1
52RA4SA,1
3RT2017-1AP02,1
3LD9200-5C,1
3SE52320RV40,1
3RT20351AP00,1
3RQ31181AB00,1
3RV29255AB,1
3RT20181AF01,1
SDN40-24-480C,1
E150E,1
JCE0612S05,1
Q15-5,1
EML30US05-T,1
G40,1
EML15US24-E,1
ITZ0948D12,1
ECE60US09-S,1
IMA0105S09,1
IHA0115S15,1
T18-2VPLPC-Q8,1
BF23S,1
SI-MAGB3SM,1
S18AW3LP,1
SM30PRLQD,1
SM2A312LPQD,1
CSB-M1251FM1251M,1
QS18VP6LAF250Q5,1
SME312LPQD,1
S18AW3FF50,1
SMB312PD,2
SM91RBNQD,1
MQDC2S-806RA,1
Q4XFPLAF310-Q8,1
SI-QM-SMFA,1
BRT-84,1
A1586,1
FM2029-01,1
FM2032-51,1
FM2023-05,1
FM2023-02,1
FM2032-52,1
FM2030-01,1
FM2027-01,1
FA430-16,1
PLCC-44,1
ADSV2536BK,1
HDM16416L-1-L30S,1
